birth,life,deltactcf,clife,cof,sep,face,peaktotal
0.001,66,100,17.0,17.0,74,1.0,2727972
0.001,66,10,17.0,17.0,100,1.0,2159995
0.001,66,10,17.0,17.0,74,1.0,2749397
0.001,66,1500,17.0,17.0,100,1.0,2093302
0.001,66,1500,17.0,17.0,74,1.0,2739551
0.001,66,200,17.0,17.0,100,1.0,2143669
0.001,66,200,17.0,17.0,74,1.0,2822664
0.001,66,20,17.0,17.0,100,1.0,2201796
0.001,66,20,17.0,17.0,74,1.0,2701945
0.001,66,3000,17.0,17.0,100,1.0,2151783
0.001,66,3000,17.0,17.0,74,1.0,2621513
0.001,66,400,17.0,17.0,100,1.0,2119383
0.001,66,400,17.0,17.0,74,1.0,2636619
0.001,66,40,17.0,17.0,100,1.0,2172390
0.001,66,40,17.0,17.0,74,1.0,2600889
0.001,66,4,17.0,17.0,100,1.0,2073130
0.001,66,4,17.0,17.0,74,1.0,2822147
0.001,66,5000,17.0,17.0,100,1.0,2153019
0.001,66,5000,17.0,17.0,74,1.0,2743344
0.001,66,8,17.0,17.0,100,1.0,2100391
0.001,66,8,17.0,17.0,74,1.0,2776961
0.0025,66,1000,17.0,17.0,100,1.0,2125889
0.0025,66,1000,17.0,17.0,74,1.0,2728657
0.0025,66,100,17.0,17.0,100,1.0,2195816
0.0025,66,100,17.0,17.0,74,1.0,2808454
0.0025,66,10,17.0,17.0,100,1.0,2237938
0.0025,66,10,17.0,17.0,74,1.0,2839618
0.0025,66,1500,17.0,17.0,100,1.0,2196705
0.0025,66,1500,17.0,17.0,74,1.0,2710701
0.0025,66,200,17.0,17.0,100,1.0,2181263
0.0025,66,200,17.0,17.0,74,1.0,2827422
0.0025,66,20,17.0,17.0,100,1.0,2187901
0.0025,66,20,17.0,17.0,74,1.0,2814267
0.0025,66,3000,17.0,17.0,100,1.0,2100179
0.0025,66,3000,17.0,17.0,74,1.0,2800234
0.0025,66,400,17.0,17.0,100,1.0,2176968
0.0025,66,400,17.0,17.0,74,1.0,2763091
0.0025,66,40,17.0,17.0,100,1.0,2194608
0.0025,66,40,17.0,17.0,74,1.0,2865197
0.0025,66,4,17.0,17.0,100,1.0,2202783
0.0025,66,4,17.0,17.0,74,1.0,2935070
0.0025,66,5000,17.0,17.0,100,1.0,2156353
0.0025,66,5000,17.0,17.0,74,1.0,2643063
0.0025,66,8,17.0,17.0,100,1.0,2243573
0.0025,66,8,17.0,17.0,74,1.0,2779570
0.005,66,1000,17.0,17.0,100,1.0,2215673
0.005,66,1000,17.0,17.0,74,1.0,2821191
0.005,66,100,17.0,17.0,100,1.0,2274203
0.005,66,100,17.0,17.0,74,1.0,2815502
0.005,66,10,17.0,17.0,100,1.0,2272134
0.005,66,10,17.0,17.0,74,1.0,2999358
0.005,66,1500,17.0,17.0,100,1.0,2140340
0.005,66,1500,17.0,17.0,74,1.0,2646515
0.005,66,200,17.0,17.0,100,1.0,2285649
0.005,66,200,17.0,17.0,74,1.0,2891749
0.005,66,20,17.0,17.0,100,1.0,2271298
0.005,66,20,17.0,17.0,74,1.0,3056525
0.005,66,3000,17.0,17.0,100,1.0,2127694
0.005,66,3000,17.0,17.0,74,1.0,2696784
0.005,66,400,17.0,17.0,100,1.0,2270263
0.005,66,400,17.0,17.0,74,1.0,2798473
0.005,66,40,17.0,17.0,100,1.0,2272313
0.005,66,40,17.0,17.0,74,1.0,2899203
0.005,66,4,17.0,17.0,100,1.0,2287911
0.005,66,4,17.0,17.0,74,1.0,2996330
0.005,66,5000,17.0,17.0,100,1.0,2115623
0.005,66,5000,17.0,17.0,74,1.0,2766778
0.005,66,8,17.0,17.0,100,1.0,2357487
0.005,66,8,17.0,17.0,74,1.0,2841418
0.0075,66,1000,17.0,17.0,100,1.0,2192308
0.0075,66,1000,17.0,17.0,74,1.0,2827822
0.0075,66,100,17.0,17.0,100,1.0,2403187
0.0075,66,100,17.0,17.0,74,1.0,2961331
0.0075,66,10,17.0,17.0,100,1.0,2388613
0.0075,66,10,17.0,17.0,74,1.0,3043060
0.0075,66,1500,17.0,17.0,100,1.0,2115726
0.0075,66,1500,17.0,17.0,74,1.0,2789630
0.0075,66,200,17.0,17.0,100,1.0,2338630
0.0075,66,200,17.0,17.0,74,1.0,3020472
0.0075,66,20,17.0,17.0,100,1.0,2413271
0.0075,66,20,17.0,17.0,74,1.0,3094721
0.0075,66,3000,17.0,17.0,100,1.0,2090258
0.0075,66,3000,17.0,17.0,74,1.0,2686964
0.0075,66,400,17.0,17.0,100,1.0,2299873
0.0075,66,400,17.0,17.0,74,1.0,2905292
0.0075,66,40,17.0,17.0,100,1.0,2390787
0.0075,66,40,17.0,17.0,74,1.0,3026719
0.0075,66,4,17.0,17.0,100,1.0,2453122
0.0075,66,4,17.0,17.0,74,1.0,3146991
0.0075,66,5000,17.0,17.0,100,1.0,2122256
0.0075,66,5000,17.0,17.0,74,1.0,2757757
0.0075,66,8,17.0,17.0,100,1.0,2419926
0.0075,66,8,17.0,17.0,74,1.0,3051309
0.01,66,1000,17.0,17.0,100,1.0,2315753
0.01,66,1000,17.0,17.0,74,1.0,2801578
0.01,66,100,17.0,17.0,100,1.0,2435085
0.01,66,100,17.0,17.0,74,1.0,3201419
0.01,66,10,17.0,17.0,100,1.0,2488097
0.01,66,10,17.0,17.0,74,1.0,3230906
0.01,66,1500,17.0,17.0,100,1.0,2199029
0.01,66,1500,17.0,17.0,74,1.0,2734281
0.01,66,200,17.0,17.0,100,1.0,2404504
0.01,66,200,17.0,17.0,74,1.0,3043721
0.01,66,20,17.0,17.0,100,1.0,2556514
0.01,66,20,17.0,17.0,74,1.0,3183221
0.01,66,3000,17.0,17.0,100,1.0,2167689
0.01,66,3000,17.0,17.0,74,1.0,2636314
0.01,66,400,17.0,17.0,100,1.0,2362802
0.01,66,400,17.0,17.0,74,1.0,2941619
0.01,66,40,17.0,17.0,100,1.0,2481725
0.01,66,40,17.0,17.0,74,1.0,3097519
0.01,66,4,17.0,17.0,100,1.0,2471205
0.01,66,4,17.0,17.0,74,1.0,3244388
0.01,66,5000,17.0,17.0,100,1.0,2095760
0.01,66,5000,17.0,17.0,74,1.0,2670442
0.01,66,8,17.0,17.0,100,1.0,2387165
0.01,66,8,17.0,17.0,74,1.0,3197321
0.025,66,1000,17.0,17.0,100,1.0,2377028
0.025,66,1000,17.0,17.0,74,1.0,2910122
0.025,66,100,17.0,17.0,100,1.0,2895847
0.025,66,100,17.0,17.0,74,1.0,3813643
0.025,66,10,17.0,17.0,100,1.0,3056880
0.025,66,10,17.0,17.0,74,1.0,3836160
0.025,66,1500,17.0,17.0,100,1.0,2150819
0.025,66,1500,17.0,17.0,74,1.0,2793823
0.025,66,200,17.0,17.0,100,1.0,2889070
0.025,66,200,17.0,17.0,74,1.0,3584737
0.025,66,20,17.0,17.0,100,1.0,3012519
0.025,66,20,17.0,17.0,74,1.0,3995973
0.025,66,3000,17.0,17.0,100,1.0,2091373
0.025,66,3000,17.0,17.0,74,1.0,2786624
0.025,66,400,17.0,17.0,100,1.0,2656784
0.025,66,400,17.0,17.0,74,1.0,3383602
0.025,66,40,17.0,17.0,100,1.0,2955037
0.025,66,40,17.0,17.0,74,1.0,3848635
0.025,66,4,17.0,17.0,100,1.0,3049220
0.025,66,4,17.0,17.0,74,1.0,3993331
0.025,66,5000,17.0,17.0,100,1.0,2002784
0.025,66,5000,17.0,17.0,74,1.0,2637339
0.025,66,8,17.0,17.0,100,1.0,3134358
0.025,66,8,17.0,17.0,74,1.0,4025813
0.05,66,1000,17.0,17.0,100,1.0,2687561
0.05,66,1000,17.0,17.0,74,1.0,3451971
0.05,66,100,17.0,17.0,100,1.0,3729382
0.05,66,100,17.0,17.0,74,1.0,5179916
0.05,66,10,17.0,17.0,100,1.0,3914179
0.05,66,10,17.0,17.0,74,1.0,5531524
0.05,66,1500,17.0,17.0,100,1.0,2330138
0.05,66,1500,17.0,17.0,74,1.0,3188580
0.05,66,200,17.0,17.0,100,1.0,3505678
0.05,66,200,17.0,17.0,74,1.0,4921711
0.05,66,20,17.0,17.0,100,1.0,3858316
0.05,66,20,17.0,17.0,74,1.0,5454121
0.05,66,3000,17.0,17.0,100,1.0,2034649
0.05,66,3000,17.0,17.0,74,1.0,2816266
0.05,66,400,17.0,17.0,100,1.0,3158369
0.05,66,400,17.0,17.0,74,1.0,4389647
0.05,66,40,17.0,17.0,100,1.0,3818466
0.05,66,40,17.0,17.0,74,1.0,5463619
0.05,66,4,17.0,17.0,100,1.0,3875523
0.05,66,4,17.0,17.0,74,1.0,5427985
0.05,66,5000,17.0,17.0,100,1.0,2072413
0.05,66,5000,17.0,17.0,74,1.0,2712182
0.05,66,8,17.0,17.0,100,1.0,3922160
0.05,66,8,17.0,17.0,74,1.0,5430515
0.075,66,1000,17.0,17.0,100,1.0,2953873
0.075,66,1000,17.0,17.0,74,1.0,3896997
0.075,66,100,17.0,17.0,100,1.0,4421359
0.075,66,100,17.0,17.0,74,1.0,6214853
0.075,66,10,17.0,17.0,100,1.0,4600599
0.075,66,10,17.0,17.0,74,1.0,6627510
0.075,66,1500,17.0,17.0,100,1.0,2483614
0.075,66,1500,17.0,17.0,74,1.0,3180023
0.075,66,200,17.0,17.0,100,1.0,4108826
0.075,66,200,17.0,17.0,74,1.0,5704174
0.075,66,20,17.0,17.0,100,1.0,4680102
0.075,66,20,17.0,17.0,74,1.0,6528996
0.075,66,3000,17.0,17.0,100,1.0,2063726
0.075,66,3000,17.0,17.0,74,1.0,2767385
0.075,66,400,17.0,17.0,100,1.0,3590782
0.075,66,400,17.0,17.0,74,1.0,5143618
0.075,66,40,17.0,17.0,100,1.0,4589776
0.075,66,40,17.0,17.0,74,1.0,6755253
0.075,66,4,17.0,17.0,100,1.0,4774063
0.075,66,4,17.0,17.0,74,1.0,6669696
0.075,66,5000,17.0,17.0,100,1.0,1987398
0.075,66,5000,17.0,17.0,74,1.0,2752253
0.075,66,8,17.0,17.0,100,1.0,4613296
0.075,66,8,17.0,17.0,74,1.0,6779999
0.1,66,1000,17.0,17.0,100,1.0,3437965
0.1,66,1000,17.0,17.0,74,1.0,4141298
0.1,66,100,17.0,17.0,100,1.0,5603043
0.1,66,100,17.0,17.0,74,1.0,7244866
0.1,66,10,17.0,17.0,100,1.0,6020253
0.1,66,10,17.0,17.0,74,1.0,7760422
0.1,66,1500,17.0,17.0,100,1.0,2879909
0.1,66,1500,17.0,17.0,74,1.0,3442339
0.1,66,200,17.0,17.0,100,1.0,5214015
0.1,66,200,17.0,17.0,74,1.0,6844911
0.1,66,20,17.0,17.0,100,1.0,5920680
0.1,66,20,17.0,17.0,74,1.0,7647419
0.1,66,3000,17.0,17.0,100,1.0,2135825
0.1,66,3000,17.0,17.0,74,1.0,2786693
0.1,66,400,17.0,17.0,100,1.0,4620121
0.1,66,400,17.0,17.0,74,1.0,5886896
0.1,66,40,17.0,17.0,100,1.0,5877254
0.1,66,40,17.0,17.0,74,1.0,7341330
0.1,66,4,17.0,17.0,100,1.0,6014934
0.1,66,4,17.0,17.0,74,1.0,7855793
0.1,66,5000,17.0,17.0,100,1.0,2132976
0.1,66,5000,17.0,17.0,74,1.0,2641357
0.1,66,8,17.0,17.0,100,1.0,6148231
0.1,66,8,17.0,17.0,74,1.0,7752043
0.0001,50,1000,17.0,170,100,1.0,509431
0.0001,50,1000,17.0,170,74,1.0,644395
0.0001,50,100,17.0,170,100,1.0,514328
0.0001,50,100,17.0,170,74,1.0,656460
0.0001,50,10,17.0,170,100,1.0,528494
0.0001,50,10,17.0,170,74,1.0,665662
0.0001,50,1500,17.0,170,100,1.0,512990
0.0001,50,1500,17.0,170,74,1.0,689139
0.0001,50,200,17.0,170,100,1.0,518551
0.0001,50,200,17.0,170,74,1.0,652333
0.0001,50,20,17.0,170,100,1.0,517734
0.0001,50,20,17.0,170,74,1.0,653194
0.0001,50,3000,17.0,170,100,1.0,512382
0.0001,50,3000,17.0,170,74,1.0,670323
0.0001,50,400,17.0,170,100,1.0,484871
0.0001,50,400,17.0,170,74,1.0,645320
0.0001,50,40,17.0,170,100,1.0,547892
0.0001,50,40,17.0,170,74,1.0,671997
0.0001,50,4,17.0,170,100,1.0,568145
0.0001,50,4,17.0,170,74,1.0,630387
0.0001,50,5000,17.0,170,100,1.0,528576
0.0001,50,5000,17.0,170,74,1.0,663673
0.0001,50,8,17.0,170,100,1.0,510677
0.0001,50,8,17.0,170,74,1.0,656912
0.00025,50,1000,17.0,170,100,1.0,534880
0.00025,50,1000,17.0,170,74,1.0,635898
0.00025,50,100,17.0,170,100,1.0,523573
0.00025,50,100,17.0,170,74,1.0,650489
0.00025,50,10,17.0,170,100,1.0,506989
0.00025,50,10,17.0,170,74,1.0,655765
0.00025,50,1500,17.0,170,100,1.0,548825
0.00025,50,1500,17.0,170,74,1.0,661472
0.00025,50,200,17.0,170,100,1.0,527338
0.00025,50,200,17.0,170,74,1.0,641098
0.00025,50,20,17.0,170,100,1.0,530701
0.00025,50,20,17.0,170,74,1.0,663873
0.00025,50,3000,17.0,170,100,1.0,524950
0.00025,50,3000,17.0,170,74,1.0,647701
0.00025,50,400,17.0,170,100,1.0,512942
0.00025,50,400,17.0,170,74,1.0,708755
0.00025,50,40,17.0,170,100,1.0,548407
0.00025,50,40,17.0,170,74,1.0,635695
0.00025,50,4,17.0,170,100,1.0,539365
0.00025,50,4,17.0,170,74,1.0,678336
0.00025,50,5000,17.0,170,100,1.0,511512
0.00025,50,5000,17.0,170,74,1.0,651019
0.00025,50,8,17.0,170,100,1.0,513911
0.00025,50,8,17.0,170,74,1.0,661747
0.0005,50,1000,17.0,170,100,1.0,519374
0.0005,50,1000,17.0,170,74,1.0,661600
0.0005,50,100,17.0,170,100,1.0,513509
0.0005,50,100,17.0,170,74,1.0,661127
0.0005,50,10,17.0,170,100,1.0,548647
0.0005,50,10,17.0,170,74,1.0,662588
0.0005,50,1500,17.0,170,100,1.0,515888
0.0005,50,1500,17.0,170,74,1.0,655369
0.0005,50,200,17.0,170,100,1.0,539373
0.0005,50,200,17.0,170,74,1.0,653618
0.0005,50,20,17.0,170,100,1.0,476594
0.0005,50,20,17.0,170,74,1.0,690834
0.0005,50,3000,17.0,170,100,1.0,534327
0.0005,50,3000,17.0,170,74,1.0,649479
0.0005,50,400,17.0,170,100,1.0,501719
0.0005,50,400,17.0,170,74,1.0,685807
0.0005,50,40,17.0,170,100,1.0,553300
0.0005,50,40,17.0,170,74,1.0,672273
0.0005,50,4,17.0,170,100,1.0,513952
0.0005,50,4,17.0,170,74,1.0,634205
0.0005,50,5000,17.0,170,100,1.0,511108
0.0005,50,5000,17.0,170,74,1.0,688226
0.0005,50,8,17.0,170,100,1.0,484914
0.0005,50,8,17.0,170,74,1.0,718157
0.00075,50,1000,17.0,170,100,1.0,540675
0.00075,50,1000,17.0,170,74,1.0,664034
0.00075,50,100,17.0,170,100,1.0,542033
0.00075,50,100,17.0,170,74,1.0,678771
0.00075,50,10,17.0,170,100,1.0,531901
0.00075,50,10,17.0,170,74,1.0,684336
0.00075,50,1500,17.0,170,100,1.0,492074
0.00075,50,1500,17.0,170,74,1.0,688720
0.00075,50,200,17.0,170,100,1.0,504346
0.00075,50,200,17.0,170,74,1.0,679385
0.00075,50,20,17.0,170,100,1.0,524844
0.00075,50,20,17.0,170,74,1.0,636351
0.00075,50,3000,17.0,170,100,1.0,528912
0.00075,50,3000,17.0,170,74,1.0,635895
0.00075,50,400,17.0,170,100,1.0,508659
0.00075,50,400,17.0,170,74,1.0,671603
0.00075,50,40,17.0,170,100,1.0,550391
0.00075,50,40,17.0,170,74,1.0,639588
0.00075,50,4,17.0,170,100,1.0,546043
0.00075,50,4,17.0,170,74,1.0,693994
0.00075,50,5000,17.0,170,100,1.0,542570
0.00075,50,5000,17.0,170,74,1.0,647324
0.00075,50,8,17.0,170,100,1.0,476935
0.00075,50,8,17.0,170,74,1.0,675543
0.001,50,1000,17.0,170,100,1.0,498411
0.001,50,1000,17.0,170,74,1.0,686782
0.001,50,100,17.0,170,100,1.0,517299
0.001,50,100,17.0,170,74,1.0,715329
0.001,50,10,17.0,170,100,1.0,513505
0.001,50,10,17.0,170,74,1.0,682540
0.001,50,1500,17.0,170,100,1.0,488255
0.001,50,1500,17.0,170,74,1.0,654771
0.001,50,200,17.0,170,100,1.0,523601
0.001,50,200,17.0,170,74,1.0,664324
0.001,50,20,17.0,170,100,1.0,532706
0.001,50,20,17.0,170,74,1.0,702415
0.001,50,3000,17.0,170,100,1.0,499422
0.001,50,3000,17.0,170,74,1.0,678064
0.001,50,400,17.0,170,100,1.0,498405
0.001,50,400,17.0,170,74,1.0,656180
0.001,50,40,17.0,170,100,1.0,501496
0.001,50,40,17.0,170,74,1.0,642057
0.001,50,4,17.0,170,100,1.0,535326
0.001,50,4,17.0,170,74,1.0,680633
0.001,50,5000,17.0,170,100,1.0,529617
0.001,50,5000,17.0,170,74,1.0,668959
0.001,50,8,17.0,170,100,1.0,521887
0.001,50,8,17.0,170,74,1.0,681200
0.0025,50,1000,17.0,170,100,1.0,533226
0.0025,50,1000,17.0,170,74,1.0,669838
0.0025,50,100,17.0,170,100,1.0,533184
0.0025,50,100,17.0,170,74,1.0,697574
0.0025,50,10,17.0,170,100,1.0,552690
0.0025,50,10,17.0,170,74,1.0,668942
0.0025,50,1500,17.0,170,100,1.0,532130
0.0025,50,1500,17.0,170,74,1.0,654624
0.0025,50,200,17.0,170,100,1.0,543638
0.0025,50,200,17.0,170,74,1.0,670076
0.0025,50,20,17.0,170,100,1.0,533937
0.0025,50,20,17.0,170,74,1.0,693201
0.0025,50,3000,17.0,170,100,1.0,507522
0.0025,50,3000,17.0,170,74,1.0,703244
0.0025,50,400,17.0,170,100,1.0,533483
0.0025,50,400,17.0,170,74,1.0,691727
0.0025,50,40,17.0,170,100,1.0,521910
0.0025,50,40,17.0,170,74,1.0,687115
0.0025,50,4,17.0,170,100,1.0,523567
0.0025,50,4,17.0,170,74,1.0,675941
0.0025,50,5000,17.0,170,100,1.0,496857
0.0025,50,5000,17.0,170,74,1.0,676562
0.0025,50,8,17.0,170,100,1.0,535598
0.0025,50,8,17.0,170,74,1.0,685568
0.005,50,1000,17.0,170,100,1.0,540709
0.005,50,1000,17.0,170,74,1.0,668379
0.005,50,100,17.0,170,100,1.0,578556
0.005,50,100,17.0,170,74,1.0,722361
0.005,50,10,17.0,170,100,1.0,583329
0.005,50,10,17.0,170,74,1.0,702364
0.005,50,1500,17.0,170,100,1.0,530024
0.005,50,1500,17.0,170,74,1.0,656531
0.005,50,200,17.0,170,100,1.0,573614
0.005,50,200,17.0,170,74,1.0,707866
0.005,50,20,17.0,170,100,1.0,586726
0.005,50,20,17.0,170,74,1.0,764062
0.005,50,3000,17.0,170,100,1.0,500149
0.005,50,3000,17.0,170,74,1.0,671307
0.005,50,400,17.0,170,100,1.0,534243
0.005,50,400,17.0,170,74,1.0,721339
0.005,50,40,17.0,170,100,1.0,596963
0.005,50,40,17.0,170,74,1.0,742961
0.005,50,4,17.0,170,100,1.0,561178
0.005,50,4,17.0,170,74,1.0,745998
0.005,50,5000,17.0,170,100,1.0,493863
0.005,50,5000,17.0,170,74,1.0,634091
0.005,50,8,17.0,170,100,1.0,594259
0.005,50,8,17.0,170,74,1.0,738400
0.0075,50,1000,17.0,170,100,1.0,511061
0.0075,50,1000,17.0,170,74,1.0,643619
0.0075,50,100,17.0,170,100,1.0,557890
0.0075,50,100,17.0,170,74,1.0,726181
0.0075,50,10,17.0,170,100,1.0,587307
0.0075,50,10,17.0,170,74,1.0,775172
0.0075,50,1500,17.0,170,100,1.0,516430
0.0075,50,1500,17.0,170,74,1.0,656508
0.0075,50,200,17.0,170,100,1.0,527178
0.0075,50,200,17.0,170,74,1.0,763819
0.0075,50,20,17.0,170,100,1.0,590147
0.0075,50,20,17.0,170,74,1.0,782447
0.0075,50,3000,17.0,170,100,1.0,483860
0.0075,50,3000,17.0,170,74,1.0,645087
0.0075,50,400,17.0,170,100,1.0,546097
0.0075,50,400,17.0,170,74,1.0,714393
0.0075,50,40,17.0,170,100,1.0,624071
0.0075,50,40,17.0,170,74,1.0,758488
0.0075,50,4,17.0,170,100,1.0,600406
0.0075,50,4,17.0,170,74,1.0,748486
0.0075,50,5000,17.0,170,100,1.0,499418
0.0075,50,5000,17.0,170,74,1.0,664403
0.0075,50,8,17.0,170,100,1.0,586721
0.0075,50,8,17.0,170,74,1.0,797566
0.01,50,1000,17.0,170,100,1.0,521184
0.01,50,1000,17.0,170,74,1.0,709837
0.01,50,100,17.0,170,100,1.0,572224
0.01,50,100,17.0,170,74,1.0,795582
0.01,50,10,17.0,170,100,1.0,606526
0.01,50,10,17.0,170,74,1.0,794655
0.01,50,1500,17.0,170,100,1.0,527844
0.01,50,1500,17.0,170,74,1.0,653235
0.01,50,200,17.0,170,100,1.0,620239
0.01,50,200,17.0,170,74,1.0,738362
0.01,50,20,17.0,170,100,1.0,585037
0.01,50,20,17.0,170,74,1.0,827707
0.01,50,3000,17.0,170,100,1.0,503960
0.01,50,3000,17.0,170,74,1.0,664600
0.01,50,400,17.0,170,100,1.0,556386
0.01,50,400,17.0,170,74,1.0,765690
0.01,50,40,17.0,170,100,1.0,585218
0.01,50,40,17.0,170,74,1.0,755599
0.01,50,4,17.0,170,100,1.0,651502
0.01,50,4,17.0,170,74,1.0,797063
0.01,50,5000,17.0,170,100,1.0,500412
0.01,50,5000,17.0,170,74,1.0,651464
0.01,50,8,17.0,170,100,1.0,627206
0.01,50,8,17.0,170,74,1.0,734204
0.025,50,1000,17.0,170,100,1.0,565178
0.025,50,1000,17.0,170,74,1.0,700647
0.025,50,100,17.0,170,100,1.0,734235
0.025,50,100,17.0,170,74,1.0,948343
0.025,50,10,17.0,170,100,1.0,774767
0.025,50,10,17.0,170,74,1.0,1016163
0.025,50,1500,17.0,170,100,1.0,522462
0.025,50,1500,17.0,170,74,1.0,705822
0.025,50,200,17.0,170,100,1.0,655101
0.025,50,200,17.0,170,74,1.0,885453
0.025,50,20,17.0,170,100,1.0,743986
0.025,50,20,17.0,170,74,1.0,1011815
0.025,50,3000,17.0,170,100,1.0,506897
0.025,50,3000,17.0,170,74,1.0,650527
0.025,50,400,17.0,170,100,1.0,642806
0.025,50,400,17.0,170,74,1.0,818432
0.025,50,40,17.0,170,100,1.0,777893
0.025,50,40,17.0,170,74,1.0,1015444
0.025,50,4,17.0,170,100,1.0,821641
0.025,50,4,17.0,170,74,1.0,962445
0.025,50,5000,17.0,170,100,1.0,473778
0.025,50,5000,17.0,170,74,1.0,670731
0.025,50,8,17.0,170,100,1.0,730402
0.025,50,8,17.0,170,74,1.0,1032619
0.05,50,1000,17.0,170,100,1.0,649486
0.05,50,1000,17.0,170,74,1.0,834220
0.05,50,100,17.0,170,100,1.0,926815
0.05,50,100,17.0,170,74,1.0,1322711
0.05,50,10,17.0,170,100,1.0,979536
0.05,50,10,17.0,170,74,1.0,1424659
0.05,50,1500,17.0,170,100,1.0,571122
0.05,50,1500,17.0,170,74,1.0,757452
0.05,50,200,17.0,170,100,1.0,866332
0.05,50,200,17.0,170,74,1.0,1271626
0.05,50,20,17.0,170,100,1.0,938616
0.05,50,20,17.0,170,74,1.0,1358355
0.05,50,3000,17.0,170,100,1.0,515273
0.05,50,3000,17.0,170,74,1.0,664936
0.05,50,400,17.0,170,100,1.0,728284
0.05,50,400,17.0,170,74,1.0,1150033
0.05,50,40,17.0,170,100,1.0,996463
0.05,50,40,17.0,170,74,1.0,1377592
0.05,50,4,17.0,170,100,1.0,952074
0.05,50,4,17.0,170,74,1.0,1478179
0.05,50,5000,17.0,170,100,1.0,491609
0.05,50,5000,17.0,170,74,1.0,678556
0.05,50,8,17.0,170,100,1.0,949041
0.05,50,8,17.0,170,74,1.0,1437552
0.075,50,1000,17.0,170,100,1.0,668897
0.075,50,1000,17.0,170,74,1.0,853697
0.075,50,100,17.0,170,100,1.0,1097325
0.075,50,100,17.0,170,74,1.0,1577801
0.075,50,10,17.0,170,100,1.0,1197731
0.075,50,10,17.0,170,74,1.0,1745606
0.075,50,1500,17.0,170,100,1.0,618725
0.075,50,1500,17.0,170,74,1.0,768031
0.075,50,200,17.0,170,100,1.0,1048983
0.075,50,200,17.0,170,74,1.0,1450263
0.075,50,20,17.0,170,100,1.0,1191973
0.075,50,20,17.0,170,74,1.0,1731950
0.075,50,3000,17.0,170,100,1.0,489480
0.075,50,3000,17.0,170,74,1.0,615276
0.075,50,400,17.0,170,100,1.0,920411
0.075,50,400,17.0,170,74,1.0,1223384
0.075,50,40,17.0,170,100,1.0,1156343
0.075,50,40,17.0,170,74,1.0,1761300
0.075,50,4,17.0,170,100,1.0,1200497
0.075,50,4,17.0,170,74,1.0,1740518
0.075,50,5000,17.0,170,100,1.0,477490
0.075,50,5000,17.0,170,74,1.0,641630
0.075,50,8,17.0,170,100,1.0,1227656
0.075,50,8,17.0,170,74,1.0,1768851
0.1,50,1000,17.0,170,100,1.0,782556
0.1,50,1000,17.0,170,74,1.0,918449
0.1,50,100,17.0,170,100,1.0,1452330
0.1,50,100,17.0,170,74,1.0,1833042
0.1,50,10,17.0,170,100,1.0,1509167
0.1,50,10,17.0,170,74,1.0,2038298
0.1,50,1500,17.0,170,100,1.0,649229
0.1,50,1500,17.0,170,74,1.0,795212
0.1,50,200,17.0,170,100,1.0,1367590
0.1,50,200,17.0,170,74,1.0,1698058
0.1,50,20,17.0,170,100,1.0,1562885
0.1,50,20,17.0,170,74,1.0,2022825
0.1,50,3000,17.0,170,100,1.0,522410
0.1,50,3000,17.0,170,74,1.0,677175
0.1,50,400,17.0,170,100,1.0,1136187
0.1,50,400,17.0,170,74,1.0,1469672
0.1,50,40,17.0,170,100,1.0,1515829
0.1,50,40,17.0,170,74,1.0,1981375
0.1,50,4,17.0,170,100,1.0,1604421
0.1,50,4,17.0,170,74,1.0,1995322
0.1,50,5000,17.0,170,100,1.0,526357
0.1,50,5000,17.0,170,74,1.0,653347
0.1,50,8,17.0,170,100,1.0,1607249
0.1,50,8,17.0,170,74,1.0,2115866
0.0001,66,1000,17.0,170,100,1.0,548945
0.0001,66,1000,17.0,170,74,1.0,642564
0.0001,66,100,17.0,170,100,1.0,531716
0.0001,66,100,17.0,170,74,1.0,684672
0.0001,66,10,17.0,170,100,1.0,547748
0.0001,66,10,17.0,170,74,1.0,721988
0.0001,66,1500,17.0,170,100,1.0,557331
0.0001,66,1500,17.0,170,74,1.0,690953
0.0001,66,200,17.0,170,100,1.0,526095
0.0001,66,200,17.0,170,74,1.0,689451
0.0001,66,20,17.0,170,100,1.0,543284
0.0001,66,20,17.0,170,74,1.0,671518
0.0001,66,3000,17.0,170,100,1.0,530239
0.0001,66,3000,17.0,170,74,1.0,677627
0.0001,66,400,17.0,170,100,1.0,550885
0.0001,66,400,17.0,170,74,1.0,660612
0.0001,66,40,17.0,170,100,1.0,521004
0.0001,66,40,17.0,170,74,1.0,685555
0.0001,66,4,17.0,170,100,1.0,523529
0.0001,66,4,17.0,170,74,1.0,678058
0.0001,66,5000,17.0,170,100,1.0,537779
0.0001,66,5000,17.0,170,74,1.0,650605
0.0001,66,8,17.0,170,100,1.0,514786
0.0001,66,8,17.0,170,74,1.0,693143
0.00025,66,1000,17.0,170,100,1.0,529609
0.00025,66,1000,17.0,170,74,1.0,678515
0.00025,66,100,17.0,170,100,1.0,529924
0.00025,66,100,17.0,170,74,1.0,693120
0.00025,66,10,17.0,170,100,1.0,539974
0.00025,66,10,17.0,170,74,1.0,718264
0.00025,66,1500,17.0,170,100,1.0,549193
0.00025,66,1500,17.0,170,74,1.0,725188
0.00025,66,200,17.0,170,100,1.0,497519
0.00025,66,200,17.0,170,74,1.0,687655
